Dataset,Strategy,Budget,Hamming Loss,Exact Match,F1-score,Execution Time (s),Memory Usage (MB),Queried Instances,Queries per Second,Query Rate,Drift Points,Number of Drifts
water-quality,NoQuery,,0.3613785136696187,0.0080862533692722,0.285989613458531,2.131229877471924,29.3125,0.0,0.0,0.0,[],0
water-quality,FullSupervision,,0.3575279168271082,0.0040431266846361,0.3102544909606587,21.109780073165894,9.83984375,742.0,35.14958457303909,1.0,[],0
water-quality,Random,0.1,0.3623604158644589,0.0091644204851752,0.2851796006021955,3.78892560005188,0.0,73.2,19.33148020420692,0.0986522911051213,0.0,[]
water-quality,Uncertainty,0.1,0.3577204466692337,0.0080862533692722,0.2780565410149681,4.577701568603516,0.0,74.0,16.165317657999847,0.0997304582210242,[],0
water-quality,QBC,0.1,0.3988255679630342,0.0,0.2858718197012184,14.166620016098022,0.01171875,74.0,5.223546612806105,0.0997304582210242,[],0
yeast,NoQuery,,0.206644714623438,0.0998817966903073,0.7181366609272194,18.712340354919437,0.0,0.0,0.0,0.0,[],0
yeast,FullSupervision,,0.204660587639311,0.0992907801418439,0.7119744052984414,341.1941587924957,72.27734375,1692.0,4.959053244018238,1.0,[],0
yeast,Random,0.1,0.2087977034785545,0.10177304964539,0.7108130493156273,51.911526393890384,0.08515625,165.2,3.1847186955196616,0.0976359338061465,0.0,[]
yeast,Uncertainty,0.1,0.2102330293819655,0.0815602836879432,0.6987934830158966,72.96742844581604,0.10546875,169.0,2.3161019046394866,0.0998817966903073,[],0
yeast,QBC,0.1,0.2056315433975008,0.1028368794326241,0.7147427559908138,198.6117568016052,1025.76953125,169.0,0.8509063245879013,0.0998817966903073,[],0
