Dataset,Strategy,Budget,Hamming Loss,Exact Match,F1-score,Execution Time (s),Memory Usage (MB),Queried Instances,Queries per Second,Query Rate,Drift Points,Number of Drifts
scene,ClusterHardness_0.5_per_label_K6_30%,0.3,0.12997032640949555,0.47299703264094956,0.7422423043491294,115.38420295715332,114.6953125,495,4.290015334107849,0.29376854599406527,"[543, 575, 607, 927, 1311]",5
scene,ClusterHardness_0.7_per_label_K6_30%,0.3,0.1321463897131553,0.47477744807121663,0.7321188142553128,101.71787595748901,68.91015625,418,4.109405510735349,0.24807121661721068,"[575, 607, 959, 1567, 1599]",5
scene,ClusterHardness_0.9_per_label_K6_30%,0.3,0.12304648862512363,0.4973293768545994,0.7471369695256936,120.16465854644775,196.375,495,4.119347618407001,0.29376854599406527,"[575, 607, 1567]",3
birds,NoQuery,,0.08069399161620866,0.4225663716814159,0.7437935062615854,11.12366509437561,0.00390625,0,0.0,0.0,[],0
birds,FullSupervision,,0.05379599441080578,0.48008849557522126,0.7724485204648406,215.4487612247467,1327.17578125,452,2.097946618168268,1.0,[],0
birds,ClusterHardness_0.05_global_K5_30%,0.3,0.05880298090358639,0.4778761061946903,0.7711186563087267,61.60837173461914,1.203125,112,1.8179347521542215,0.24778761061946902,[],0
birds,ClusterHardness_0.1_global_K5_30%,0.3,0.05880298090358639,0.4778761061946903,0.7711186563087267,62.272831201553345,134.19140625,112,1.7985371443527085,0.24778761061946902,[],0
birds,ClusterHardness_0.3_global_K5_30%,0.3,0.05437820214252445,0.4889380530973451,0.7798045341129508,70.93551254272461,166.45703125,124,1.7480665967601847,0.2743362831858407,[],0
birds,ClusterHardness_0.5_global_K5_30%,0.3,0.05437820214252445,0.4889380530973451,0.7798045341129508,67.61350965499878,120.48828125,125,1.8487429603613033,0.27654867256637167,[],0
birds,ClusterHardness_0.7_global_K5_30%,0.3,0.05565905915230554,0.4889380530973451,0.7775693540529075,65.98399090766907,150.32421875,123,1.864088520685465,0.2721238938053097,[],0
birds,ClusterHardness_0.9_global_K5_30%,0.3,0.055193292966930596,0.48672566371681414,0.7763619506150258,71.61894679069519,118.75390625,127,1.7732737730862578,0.2809734513274336,[],0
birds,ClusterHardness_0.05_per_label_K5_30%,0.3,0.05589194224499301,0.4778761061946903,0.7683617528026645,72.11016011238098,128.5234375,127,1.7611942589237808,0.2809734513274336,[],0
birds,ClusterHardness_0.1_per_label_K5_30%,0.3,0.05612482533768048,0.4778761061946903,0.7682128306030526,72.59183311462402,48.49609375,127,1.749508099615894,0.2809734513274336,[],0
birds,ClusterHardness_0.3_per_label_K5_30%,0.3,0.0555426176059618,0.497787610619469,0.7761569011097531,76.2392373085022,358.83984375,135,1.7707417435686337,0.29867256637168144,[],0
birds,ClusterHardness_0.5_per_label_K5_30%,0.3,0.05670703306939916,0.5,0.7776971033646464,78.25499653816223,181.40234375,135,1.7251294610199772,0.29867256637168144,[],0
birds,ClusterHardness_0.7_per_label_K5_30%,0.3,0.0575221238938053,0.49557522123893805,0.7775296054990882,74.25922703742981,124.359375,132,1.7775568810252547,0.2920353982300885,[],0
birds,ClusterHardness_0.9_per_label_K5_30%,0.3,0.05822077317186772,0.48008849557522126,0.770375342640891,72.81767630577087,64.05859375,127,1.7440820202324299,0.2809734513274336,[],0
yeast,NoQuery,,0.206644714623438,0.09988179669030733,0.7181366609272194,17.910522937774658,52.08984375,0,0.0,0.0,[],0
yeast,FullSupervision,,0.20466058763931103,0.09929078014184398,0.7119744052984414,354.9921591281891,2421.8671875,1692,4.766302456243864,1.0,[],0
yeast,ClusterHardness_0.05_global_K7_30%,0.3,0.20584262073623774,0.09397163120567376,0.7131345160585801,80.09897685050964,0.00390625,308,3.8452426249442198,0.18203309692671396,[],0
yeast,ClusterHardness_0.1_global_K7_30%,0.3,0.2054626815265113,0.0933806146572104,0.712827906390192,84.09072995185852,0.0078125,328,3.9005488498884264,0.1938534278959811,[],0
yeast,ClusterHardness_0.3_global_K7_30%,0.3,0.20723573117190136,0.0933806146572104,0.7142668819127461,95.49801421165466,583.6875,349,3.6545262525197906,0.20626477541371158,[],0
yeast,ClusterHardness_0.5_global_K7_30%,0.3,0.20993752110773384,0.0933806146572104,0.7080980964104319,95.76456999778748,274.49609375,366,3.821872744883165,0.21631205673758866,[],0
yeast,ClusterHardness_0.7_global_K7_30%,0.3,0.20871327254305977,0.09574468085106383,0.7085299058136165,81.63686084747314,97.77734375,315,3.8585511095108456,0.18617021276595744,[],0
yeast,ClusterHardness_0.9_global_K7_30%,0.3,0.20778453225261734,0.08569739952718676,0.7064734746847859,96.56749176979065,109.4296875,390,4.038626175874273,0.23049645390070922,[],0
yeast,ClusterHardness_0.05_per_label_K7_30%,0.3,0.20575818980074298,0.09042553191489362,0.7102554409331038,116.77521920204163,108.6953125,461,3.947755381237085,0.27245862884160754,[],0
yeast,ClusterHardness_0.1_per_label_K7_30%,0.3,0.20580040526849033,0.09810874704491726,0.7112545782945018,121.03812193870544,125.31640625,473,3.9078597091875773,0.27955082742316784,[],0
yeast,ClusterHardness_0.3_per_label_K7_30%,0.3,0.20753123944613305,0.08687943262411348,0.7067418417426716,113.8110978603363,1.24609375,442,3.8836282955674664,0.26122931442080377,[],0
yeast,ClusterHardness_0.5_per_label_K7_30%,0.3,0.2074468085106383,0.09692671394799054,0.7111918196218401,119.57742214202881,386.11328125,441,3.6879871810265286,0.26063829787234044,[],0
yeast,ClusterHardness_0.7_per_label_K7_30%,0.3,0.20732016210739612,0.09869976359338062,0.7105937244797103,109.7581000328064,100.88671875,420,3.82659685138922,0.24822695035460993,[],0
yeast,ClusterHardness_0.9_per_label_K7_30%,0.3,0.20588483620398512,0.10401891252955082,0.7139394506829021,116.01633191108704,311.05859375,440,3.7925694835551997,0.26004728132387706,[],0
water-quality,NoQuery,,0.349826723142087,0.0013477088948787063,0.5556152671973625,2.5162246227264404,0,0,0.0,0.0,[],0
water-quality,FullSupervision,,0.26915671929149015,0.018867924528301886,0.6654290034485448,37.23662710189819,2.984375,742,19.926616821913374,1.0,[],0
water-quality,ClusterHardness_0.05_global_K8_30%,0.3,0.33240277242972655,0.004043126684636119,0.5823251839442315,9.219434022903442,0.03515625,111,12.039784624983213,0.1495956873315364,[],0
water-quality,ClusterHardness_0.1_global_K8_30%,0.3,0.3377936080092414,0.0026954177897574125,0.5700823677319056,7.045135498046875,0.0234375,76,10.787585280803969,0.10242587601078167,[],0
water-quality,ClusterHardness_0.3_global_K8_30%,0.3,0.31719291490180973,0.009433962264150943,0.6032468860899305,11.513291835784912,0,160,13.896981183322197,0.215633423180593,[],0
water-quality,ClusterHardness_0.5_global_K8_30%,0.3,0.30121293800539084,0.009433962264150943,0.6159652428477984,10.58715295791626,0,147,13.88475264165185,0.19811320754716982,[],0
water-quality,ClusterHardness_0.7_global_K8_30%,0.3,0.30881786676934925,0.01752021563342318,0.6116492242169997,13.165605783462524,0,202,15.343008390372331,0.2722371967654987,[],0
water-quality,ClusterHardness_0.9_global_K8_30%,0.3,0.3112244897959183,0.012129380053908356,0.605665566763165,10.791606426239014,0,152,14.085020709282258,0.20485175202156333,[],0
water-quality,ClusterHardness_0.05_per_label_K8_30%,0.3,0.31401617250673847,0.005390835579514825,0.6107636863547303,16.362436056137085,0,139,8.495067575702766,0.18733153638814015,[],0
water-quality,ClusterHardness_0.1_per_label_K8_30%,0.3,0.3067963034270311,0.006738544474393531,0.6210943044763558,16.734524726867676,0.015625,153,9.1427753400343,0.20619946091644206,[],0
water-quality,ClusterHardness_0.3_per_label_K8_30%,0.3,0.310550635348479,0.006738544474393531,0.6156417607019885,17.11781597137451,0,154,8.996474798977188,0.20754716981132076,[],0
water-quality,ClusterHardness_0.5_per_label_K8_30%,0.3,0.30718136311128225,0.004043126684636119,0.6141951827357868,17.007716417312622,0.01953125,152,8.93711985021546,0.20485175202156333,[],0
water-quality,ClusterHardness_0.7_per_label_K8_30%,0.3,0.31998459761262993,0.0013477088948787063,0.6018846597699224,15.370911598205566,0,122,7.937069914203563,0.16442048517520216,[],0
water-quality,ClusterHardness_0.9_per_label_K8_30%,0.3,0.31314978821717365,0.0026954177897574125,0.607673719071416,17.48927068710327,0.01953125,163,9.319999839684424,0.2196765498652291,[],0
SynHPGrad,NoQuery,,0.2663642857142857,0.0,0.4219440825840825,139.98762822151184,187.41796875,0,0.0,0.0,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPGrad,FullSupervision,,0.2604392857142857,0.0132,0.4851097619840476,1510.8630034923553,1821.09765625,35000,23.165568234245992,1.0,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10463, 10591, 13055]",10
SynHPGrad,ClusterHardness_0.05_global_K5_30%,0.3,0.26248214285714283,0.011314285714285714,0.479411529422958,590.399031162262,261.61328125,7080,11.99188959721408,0.2022857142857143,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPGrad,ClusterHardness_0.1_global_K5_30%,0.3,0.26266428571428574,0.011314285714285714,0.47630441558441555,574.562620639801,594.359375,7398,12.875881121124792,0.21137142857142857,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPGrad,ClusterHardness_0.3_global_K5_30%,0.3,0.2620392857142857,0.012457142857142858,0.4828588776303062,578.8636107444763,313.73828125,7312,12.631645631681769,0.20891428571428572,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 11007]",10
SynHPGrad,ClusterHardness_0.5_global_K5_30%,0.3,0.2620857142857143,0.011542857142857143,0.48120620458906177,575.1859493255615,370.9296875,7261,12.623743692824796,0.20745714285714287,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPGrad,ClusterHardness_0.7_global_K5_30%,0.3,0.2626428571428571,0.011371428571428572,0.47582752612466894,576.2114629745483,0,7327,12.715817839124867,0.20934285714285714,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPGrad,ClusterHardness_0.9_global_K5_30%,0.3,0.26199285714285714,0.010914285714285715,0.4774143824429539,603.5182480812073,849.48828125,7646,12.669045259707179,0.21845714285714285,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPGrad,ClusterHardness_0.05_per_label_K5_30%,0.3,0.26194285714285714,0.0116,0.4818342229199372,907.3113512992859,936.4453125,10500,11.572653626523921,0.3,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10943]",10
SynHPGrad,ClusterHardness_0.1_per_label_K5_30%,0.3,0.261325,0.0134,0.48105362447076727,894.5423393249512,1050.03125,10500,11.737845754649936,0.3,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 11007]",10
SynHPGrad,ClusterHardness_0.3_per_label_K5_30%,0.3,0.261725,0.012171428571428571,0.4808751838637552,908.7744369506836,1024.28125,10500,11.55402217873983,0.3,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10591, 10975]",10
SynHPGrad,ClusterHardness_0.5_per_label_K5_30%,0.3,0.2615321428571429,0.011342857142857142,0.48314760287331704,923.6125891208649,388.140625,10500,11.368402860331692,0.3,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPGrad,ClusterHardness_0.7_per_label_K5_30%,0.3,0.261425,0.012028571428571428,0.4814244656930371,906.1594114303589,1009.359375,10500,11.587365167267764,0.3,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 11007]",10
SynHPGrad,ClusterHardness_0.9_per_label_K5_30%,0.3,0.26183214285714285,0.011771428571428572,0.47940927707213427,929.4763391017914,1015.9609375,10500,11.296683474639902,0.3,"[10175, 10207, 10239, 10271, 10303, 10335, 10399, 10495, 10623, 10975]",10
SynHPInc,NoQuery,,0.24047857142857143,0.0005142857142857143,0.43101862708719846,132.86422181129456,0.35546875,0,0.0,0.0,[],0
SynHPInc,FullSupervision,,0.24043928571428572,0.0006285714285714285,0.4312538965796108,1565.8345885276794,2028.46484375,35000,22.352297143282385,1.0,[],0
