Dataset,Strategy,Budget,Hamming Loss,Exact Match,F1-score,Execution Time (s),Memory Usage (MB),Queried Instances,Queries per Second,Query Rate,Drift Points,Number of Drifts
scene,,0.3,0.1103857566765578,0.5875370919881305,0.7857921949464977,133.65400648117063,25.23046875,505.0,3.778412733711391,0.2997032640949555,"[1535, 1567]",2
scene,NoQuery,,0.272700296735905,0.1204747774480712,0.4957124659053443,20.065934658050537,0.0,0.0,0.0,0.0,"[287, 1343, 1375]",3
scene,FullSupervision,,0.0545994065281899,0.7548961424332344,0.887782873242814,236.97618460655207,159.18359375,1685.0,7.110419145272253,1.0,[],0
scene,Random,0.3,0.118753709198813,0.5082492581602375,0.751870065641579,119.03635320663452,86.259375,502.2,4.219027638523239,0.2980415430267062,2.2,[]
scene,Uncertainty,0.3,0.1100890207715133,0.5804154302670623,0.7846343254503493,133.59979820251465,156.16796875,505.0,3.779945829218287,0.2997032640949555,"[351, 1535, 1567]",3
scene,QBC,0.3,0.2078140454995054,0.2985163204747774,0.5949409525522285,299.3943860530853,818.41015625,505.0,1.6867383742808688,0.2997032640949555,"[767, 799, 863, 1119, 1247, 1279, 1375]",7
water-quality,,0.3,0.3324027724297265,0.0040431266846361,0.5823251839442315,9.148920059204102,0.01171875,111.0,12.132579504652082,0.1495956873315364,[],0
water-quality,,0.3,0.307662687716596,0.0080862533692722,0.6063432467718582,12.186652898788452,0.0,155.0,12.71883274983646,0.2088948787061994,[],0
water-quality,,0.3,0.3140161725067384,0.0053908355795148,0.6107636863547303,16.58711075782776,0.0,139.0,8.380000714374164,0.1873315363881401,[],0
water-quality,,0.3,0.3042934154793993,0.0053908355795148,0.6167053853590696,19.951518774032596,0.01171875,188.0,9.42284154551115,0.2533692722371967,[],0
water-quality,NoQuery,,0.349826723142087,0.0013477088948787,0.5556152671973625,2.658778667449951,0.0,0.0,0.0,0.0,[],0
water-quality,FullSupervision,,0.2691567192914901,0.0188679245283018,0.6654290034485448,37.19025731086731,0.0,742.0,19.95146185189693,1.0,[],0
water-quality,Random,0.3,0.292375818251829,0.0086253369272237,0.6315789853937235,13.341116237640382,0.01640625,220.2,16.505916988616367,0.296765498652291,0.0,[]
water-quality,Uncertainty,0.3,0.2940893338467462,0.0161725067385444,0.6235376313970039,14.86496925354004,0.0,222.0,14.934440577274083,0.2991913746630728,[],0
water-quality,QBC,0.3,0.2972660762418174,0.0161725067385444,0.6330408096668008,52.37709593772888,0.05859375,222.0,4.238493868845569,0.2991913746630728,[],0
yeast,,0.3,0.2058426207362377,0.0939716312056737,0.7131345160585801,79.64412784576416,0.03125,308.0,3.8672028727147514,0.1820330969267139,[],0
yeast,,0.3,0.2087554880108071,0.092789598108747,0.7114937343068706,104.71109890937804,0.0,374.0,3.5717321649319844,0.2210401891252955,[],0
yeast,,0.3,0.2057581898007429,0.0904255319148936,0.7102554409331038,126.73860478401184,434.05078125,461.0,3.637407882039076,0.2724586288416075,[],0
yeast,,0.3,0.2059270516717325,0.0916075650118203,0.709326335848578,142.0688111782074,283.875,507.0,3.568693197298825,0.299645390070922,[],0
