Dataset,Strategy,Budget,Hamming Loss,Exact Match,F1-score,Execution Time (s),Memory Usage (MB),Queried Instances,Queries per Second,Query Rate,Drift Points,Number of Drifts
scene,Uncertainty,0.3,0.11008902077151335,0.5804154302670623,0.7846343254503493,133.59979820251465,156.16796875,505,3.7799458292182866,0.2997032640949555,"[351, 1535, 1567]",3
scene,QBC,0.3,0.2078140454995054,0.29851632047477744,0.5949409525522285,299.3943860530853,818.41015625,505,1.6867383742808688,0.2997032640949555,"[767, 799, 863, 1119, 1247, 1279, 1375]",7
scene,ClusterHardness_global_K6,0.3,0.123837784371909,0.48189910979228484,0.7342612646173478,87.22824549674988,2.52734375,380,4.3563870605898956,0.22551928783382788,"[1407, 1567, 1599]",3
scene,ClusterHardnessUncertainty_global_K6,0.3,0.10811078140454992,0.540652818991098,0.7762319036057908,118.982577085495,0,465,3.9081352193764807,0.27596439169139464,"[1407, 1535, 1567, 1599]",4
scene,ClusterHardness_per_label_K6,0.3,0.1400593471810089,0.44688427299703265,0.7210710967239158,119.25806093215942,96.375,505,4.234514598449424,0.2997032640949555,"[575, 607, 927, 1183, 1215, 1599, 1631]",7
scene,ClusterHardnessUncertainty_per_label_K6,0.3,0.11038575667655787,0.5875370919881305,0.7857921949464977,133.65400648117065,25.23046875,505,3.778412733711391,0.2997032640949555,"[1535, 1567]",2
birds,NoQuery,,0.08069399161620866,0.4225663716814159,0.7437935062615854,10.911957263946533,0,0,0.0,0.0,[],0
birds,FullSupervision,,0.05379599441080578,0.48008849557522126,0.7724485204648406,217.52701115608215,1370.4296875,452,2.0779028663970216,1.0,[],0
birds,Random,0.3,0.05777829529576153,0.46858407079646014,0.7576727695343097,61.39956922531128,135.6703125,131.8,2.1484212607416224,0.2915929203539823,0.0,[]
birds,Uncertainty,0.3,0.05204937121564974,0.48451327433628316,0.7659923566418376,81.98324298858643,219.89453125,135,1.646677968311091,0.29867256637168144,[],0
birds,QBC,0.3,0.053213786679087105,0.4756637168141593,0.7645603618376703,243.66003799438477,836.06640625,135,0.5540506400278535,0.29867256637168144,[],0
birds,ClusterHardness_global_K5,0.3,0.05880298090358639,0.4778761061946903,0.7711186563087267,58.36132740974426,0.01171875,112,1.919079036939451,0.24778761061946902,[],0
birds,ClusterHardnessUncertainty_global_K5,0.3,0.05321378667908709,0.4911504424778761,0.7804398340499938,79.78074383735657,0.01953125,134,1.6796032921575217,0.29646017699115046,[],0
birds,ClusterHardness_per_label_K5,0.3,0.05589194224499301,0.4778761061946903,0.7683617528026645,69.1508436203003,0.01171875,127,1.8365647235967661,0.2809734513274336,[],0
birds,ClusterHardnessUncertainty_per_label_K5,0.3,0.05088495575221239,0.5,0.7772628252490839,91.65566754341125,392.90625,130,1.4183520068568325,0.28761061946902655,[],0
yeast,NoQuery,,0.206644714623438,0.09988179669030733,0.7181366609272194,16.958598375320435,0,0,0.0,0.0,[],0
